fit_time,fit_trees_main,fit_trees_inter,test_score,model_name,d_name,split_idx,n_splits,random_state,test_size
110.58150339126588,105430.0,0.0,-0.1297365820564075,EGB_XGB_GAM_CYCLIC_CYCLIC,Crimes,4,5,42,300
79.48664498329163,62250.0,0.0,-0.1317657900230413,EGB_XGB_GAM_BEST_FIT_BEST_FIT,Crimes,0,5,42,300
77.39025783538818,62105.0,0.0,-0.141594891583255,EGB_XGB_GAM_BEST_FIT_BEST_FIT,Crimes,1,5,42,300
77.72447204589844,61490.0,0.0,-0.1363792980066244,EGB_XGB_GAM_BEST_FIT_BEST_FIT,Crimes,2,5,42,300
78.84436655044556,62173.0,0.0,-0.1328541561173249,EGB_XGB_GAM_BEST_FIT_BEST_FIT,Crimes,3,5,42,300
93.03445243835448,68685.0,0.0,-0.1292832479934282,EGB_XGB_GAM_BEST_FIT_BEST_FIT,Crimes,4,5,42,300
189.29684805870056,203203.0,0.0,-3.629261959170337,EGB_XGB_GAM_CYCLIC_CYCLIC,fico,0,5,42,1480
225.30713295936584,249477.0,0.0,-3.529352170278621,EGB_XGB_GAM_CYCLIC_CYCLIC,fico,1,5,42,1480
189.7560698986053,212673.0,0.0,-3.4046061504894163,EGB_XGB_GAM_CYCLIC_CYCLIC,fico,2,5,42,1480
202.64093494415283,225415.0,0.0,-3.5537239341904527,EGB_XGB_GAM_CYCLIC_CYCLIC,fico,3,5,42,1480
184.5030336380005,211678.0,0.0,-3.435686830302405,EGB_XGB_GAM_CYCLIC_CYCLIC,fico,4,5,42,1480
94.83371305465698,100706.0,0.0,-3.604388802708514,EGB_XGB_GAM_BEST_FIT_BEST_FIT,fico,0,5,42,1480
117.81699419021606,122347.0,0.0,-3.5283964584034626,EGB_XGB_GAM_BEST_FIT_BEST_FIT,fico,1,5,42,1480
99.70512652397156,110480.0,0.0,-3.388687643469822,EGB_XGB_GAM_BEST_FIT_BEST_FIT,fico,2,5,42,1480
112.11022090911864,119012.0,0.0,-3.578223773217726,EGB_XGB_GAM_BEST_FIT_BEST_FIT,fico,3,5,42,1480
92.76254868507384,102847.0,0.0,-3.401922948385211,EGB_XGB_GAM_BEST_FIT_BEST_FIT,fico,4,5,42,1480
319.2498588562012,309275.0,0.0,-0.5718882709079754,EGB_XGB_GAM_CYCLIC_CYCLIC,california housing,0,5,42,3096
314.7611417770386,298734.0,0.0,-0.5723245005901355,EGB_XGB_GAM_CYCLIC_CYCLIC,california housing,1,5,42,3096
292.89173555374146,286355.0,0.0,-0.5900223672605658,EGB_XGB_GAM_CYCLIC_CYCLIC,california housing,2,5,42,3096
322.9504370689392,313104.0,0.0,-0.5610002002330866,EGB_XGB_GAM_CYCLIC_CYCLIC,california housing,3,5,42,3096
383.13331961631775,298493.0,0.0,-0.5594430410557887,EGB_XGB_GAM_CYCLIC_CYCLIC,california housing,4,5,42,3096
197.9474694728852,181827.0,0.0,-0.5682879758802059,EGB_XGB_GAM_BEST_FIT_BEST_FIT,california housing,0,5,42,3096
184.1735486984253,172700.0,0.0,-0.5683895380920787,EGB_XGB_GAM_BEST_FIT_BEST_FIT,california housing,1,5,42,3096
188.59784722328183,172681.0,0.0,-0.583848562055984,EGB_XGB_GAM_BEST_FIT_BEST_FIT,california housing,2,5,42,3096
